SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating
SESSION04157,Undergraduate,Computer Science,27/4/2025,42.62,10,Brainstorming,3,Idea Drafted,TRUE,4.6
SESSION04158,Undergraduate,History,20/6/2025,10.33,4,Writing,2,Assignment Completed,TRUE,2
SESSION04159,Undergraduate,History,22/10/2024,25.42,7,Studying,5,Confused,TRUE,5
SESSION04160,Undergraduate,Computer Science,24/10/2024,20.85,4,Homework Help,4,Idea Drafted,FALSE,5
SESSION04161,High School,Psychology,5/12/2024,32.69,9,Homework Help,3,Idea Drafted,TRUE,2.4
SESSION04162,High School,Psychology,26/5/2025,62.5,19,Studying,3,Confused,TRUE,3.6
SESSION04163,Undergraduate,Math,12/11/2024,13.44,2,Homework Help,3,Assignment Completed,TRUE,2.7
SESSION04164,Undergraduate,Engineering,31/12/2024,3.67,1,Coding,2,Assignment Completed,TRUE,1.2
SESSION04165,Undergraduate,Business,13/4/2025,3.55,1,Writing,4,Assignment Completed,TRUE,5
SESSION04166,Graduate,Engineering,13/12/2024,35.22,15,Coding,2,Assignment Completed,TRUE,1.4
SESSION04167,Undergraduate,Math,3/11/2024,12.37,2,Writing,4,Idea Drafted,TRUE,3.8
SESSION04168,Graduate,Computer Science,18/1/2025,11.88,2,Writing,2,Idea Drafted,FALSE,2.1
SESSION04169,Undergraduate,Math,5/6/2025,35.78,14,Writing,3,Assignment Completed,TRUE,1.9
SESSION04170,Undergraduate,Engineering,5/7/2024,11.02,2,Coding,3,Idea Drafted,TRUE,3.4
SESSION04171,High School,Engineering,31/1/2025,14.45,5,Homework Help,3,Assignment Completed,TRUE,3
SESSION04172,Graduate,Biology,16/12/2024,14.93,3,Coding,5,Idea Drafted,TRUE,3.8
SESSION04173,High School,Math,23/4/2025,13.72,5,Writing,5,Gave Up,TRUE,5
SESSION04174,High School,Biology,21/10/2024,26.7,10,Homework Help,4,Idea Drafted,TRUE,4.7
SESSION04175,Graduate,Math,18/4/2025,7.87,1,Studying,2,Confused,TRUE,2.2
SESSION04176,Undergraduate,History,25/10/2024,36.66,7,Coding,4,Assignment Completed,TRUE,4.1
SESSION04177,High School,Math,17/9/2024,16.13,3,Writing,4,Assignment Completed,TRUE,4.6
SESSION04178,High School,Computer Science,6/9/2024,20.23,4,Writing,4,Assignment Completed,TRUE,4.3
SESSION04179,Undergraduate,Psychology,23/4/2025,22.68,5,Research,4,Assignment Completed,FALSE,3.8
SESSION04180,Graduate,Computer Science,6/1/2025,32.21,15,Homework Help,3,Assignment Completed,TRUE,1.8
SESSION04181,Undergraduate,Biology,2/5/2025,6.48,1,Studying,4,Idea Drafted,FALSE,5
SESSION04182,High School,Engineering,15/2/2025,7.74,1,Writing,3,Idea Drafted,TRUE,3.6
SESSION04183,Undergraduate,Math,5/7/2024,5.96,1,Writing,2,Idea Drafted,FALSE,1
SESSION04184,Undergraduate,Biology,6/12/2024,14.09,4,Writing,2,Assignment Completed,TRUE,1.2
SESSION04185,Undergraduate,Biology,13/8/2024,11.98,2,Writing,4,Idea Drafted,TRUE,4.7
SESSION04186,Undergraduate,Psychology,26/9/2024,8.02,2,Studying,4,Idea Drafted,TRUE,3.7
SESSION04187,Graduate,Engineering,22/5/2025,30.82,8,Studying,5,Assignment Completed,TRUE,5
SESSION04188,Undergraduate,Biology,23/4/2025,2.21,1,Writing,5,Confused,TRUE,5
SESSION04189,Undergraduate,Biology,14/11/2024,16.65,7,Writing,5,Assignment Completed,TRUE,5
SESSION04190,High School,Engineering,2/10/2024,18.5,3,Research,2,Idea Drafted,TRUE,3.6
SESSION04191,High School,Business,30/4/2025,26.52,5,Research,4,Idea Drafted,TRUE,2.8
SESSION04192,Graduate,Math,28/11/2024,20.62,8,Research,4,Assignment Completed,FALSE,4.6
SESSION04193,Undergraduate,Biology,30/5/2025,5.87,1,Research,3,Gave Up,TRUE,2
SESSION04194,Graduate,Computer Science,19/11/2024,37.04,9,Writing,1,Idea Drafted,TRUE,1
SESSION04195,High School,Psychology,24/4/2025,19.65,8,Writing,3,Assignment Completed,FALSE,3.8
SESSION04196,High School,Computer Science,13/8/2024,6.73,2,Homework Help,4,Idea Drafted,TRUE,2.6
SESSION04197,High School,Engineering,21/5/2025,6.02,1,Coding,3,Gave Up,TRUE,2.7
SESSION04198,Graduate,Psychology,25/2/2025,28.33,9,Writing,3,Assignment Completed,TRUE,2.7
SESSION04199,Undergraduate,Business,3/9/2024,3.04,1,Homework Help,3,Idea Drafted,TRUE,2.5
SESSION04200,High School,Psychology,19/4/2025,6.74,1,Writing,4,Assignment Completed,TRUE,4.3
SESSION04201,High School,History,3/12/2024,9.46,2,Writing,5,Assignment Completed,TRUE,5
SESSION04202,Graduate,History,1/11/2024,8.85,1,Coding,3,Assignment Completed,TRUE,4.2
SESSION04203,Graduate,History,23/3/2025,14.02,2,Writing,3,Idea Drafted,TRUE,2.5
SESSION04204,Undergraduate,Engineering,14/10/2024,22.42,10,Writing,4,Idea Drafted,TRUE,4.2
SESSION04205,High School,Computer Science,15/7/2024,7.16,3,Studying,3,Confused,TRUE,1.4
SESSION04206,Undergraduate,Engineering,5/8/2024,16.58,3,Studying,3,Idea Drafted,TRUE,3.4
SESSION04207,Undergraduate,History,24/11/2024,21.77,5,Writing,2,Assignment Completed,TRUE,1.6
SESSION04208,High School,Computer Science,24/2/2025,12.29,3,Writing,2,Assignment Completed,TRUE,3.6
SESSION04209,Undergraduate,Engineering,31/10/2024,27.59,6,Coding,3,Assignment Completed,TRUE,3.9
SESSION04210,High School,History,13/2/2025,9.9,4,Studying,4,Assignment Completed,TRUE,2.9
SESSION04211,Undergraduate,Psychology,15/2/2025,20.96,6,Coding,5,Assignment Completed,TRUE,5
SESSION04212,High School,Computer Science,5/11/2024,8.61,2,Writing,4,Assignment Completed,TRUE,5
SESSION04213,Undergraduate,Computer Science,20/9/2024,8.84,4,Studying,3,Confused,FALSE,1.7
SESSION04214,Undergraduate,Business,18/6/2025,33.47,14,Studying,4,Idea Drafted,TRUE,3.9
SESSION04215,Undergraduate,Engineering,14/7/2024,12.47,2,Writing,5,Assignment Completed,TRUE,5
SESSION04216,High School,Business,27/6/2024,23.4,8,Research,3,Assignment Completed,TRUE,1.5
SESSION04217,Graduate,Biology,20/3/2025,20.7,5,Coding,4,Confused,FALSE,5
SESSION04218,Undergraduate,Psychology,20/6/2025,4.42,1,Homework Help,3,Gave Up,FALSE,2.3
SESSION04219,Undergraduate,Computer Science,13/3/2025,23.03,5,Homework Help,3,Assignment Completed,TRUE,2.8
SESSION04220,Undergraduate,Engineering,6/12/2024,58.66,13,Homework Help,4,Confused,FALSE,4.1
SESSION04221,Undergraduate,History,25/8/2024,17.24,4,Writing,2,Idea Drafted,TRUE,1
SESSION04222,High School,Business,22/5/2025,2.54,1,Coding,4,Confused,TRUE,4.7
SESSION04223,Undergraduate,Biology,4/9/2024,17.95,4,Coding,4,Assignment Completed,TRUE,3.4
SESSION04224,Graduate,Business,8/8/2024,8.75,4,Coding,5,Idea Drafted,TRUE,4
SESSION04225,Undergraduate,Math,30/8/2024,3.32,1,Writing,5,Assignment Completed,TRUE,5
SESSION04226,Undergraduate,History,22/8/2024,10.19,2,Coding,4,Assignment Completed,TRUE,4.1
SESSION04227,Graduate,Business,16/10/2024,20.1,7,Research,4,Assignment Completed,TRUE,3
SESSION04228,Undergraduate,Psychology,2/9/2024,21.43,6,Writing,5,Assignment Completed,TRUE,5
SESSION04229,Graduate,Computer Science,15/4/2025,17.98,4,Studying,3,Idea Drafted,TRUE,3.5
SESSION04230,Undergraduate,History,29/4/2025,2.99,1,Studying,4,Idea Drafted,TRUE,4.8
SESSION04231,High School,Computer Science,16/12/2024,12.78,3,Homework Help,4,Confused,TRUE,4.4
SESSION04232,Undergraduate,Psychology,7/12/2024,42.04,12,Studying,4,Assignment Completed,TRUE,4.3
SESSION04233,Graduate,Biology,1/6/2025,4.43,1,Coding,4,Assignment Completed,TRUE,5
SESSION04234,Undergraduate,Psychology,26/12/2024,16.97,4,Coding,4,Gave Up,FALSE,5
SESSION04235,Undergraduate,Psychology,20/3/2025,29.95,10,Studying,4,Assignment Completed,TRUE,4.7
SESSION04236,High School,Biology,6/3/2025,39.06,14,Homework Help,2,Assignment Completed,TRUE,2
SESSION04237,Undergraduate,Psychology,25/12/2024,17.25,7,Studying,4,Idea Drafted,FALSE,3.4
SESSION04238,Undergraduate,Business,22/10/2024,7.23,1,Research,4,Idea Drafted,TRUE,4.5
SESSION04239,Undergraduate,History,26/11/2024,26.58,6,Studying,2,Confused,TRUE,2
SESSION04240,Undergraduate,History,15/8/2024,19.41,6,Studying,3,Assignment Completed,TRUE,3.3
SESSION04241,Undergraduate,Engineering,16/4/2025,25.91,5,Coding,3,Assignment Completed,TRUE,3.3
SESSION04242,High School,Business,24/10/2024,5.01,1,Studying,4,Assignment Completed,TRUE,4.8
SESSION04243,Undergraduate,History,17/2/2025,8.4,3,Homework Help,4,Assignment Completed,TRUE,2.4
SESSION04244,Graduate,Psychology,20/7/2024,3.18,1,Brainstorming,5,Idea Drafted,TRUE,4.9
SESSION04245,Undergraduate,History,22/11/2024,29.1,8,Coding,3,Assignment Completed,TRUE,3.1
SESSION04246,High School,Psychology,4/7/2024,30.56,9,Homework Help,3,Confused,FALSE,4.3
SESSION04247,Undergraduate,Math,3/8/2024,1.53,1,Coding,2,Assignment Completed,TRUE,1
SESSION04248,Undergraduate,Psychology,24/7/2024,24.9,10,Homework Help,4,Confused,FALSE,4.7
SESSION04249,Undergraduate,Psychology,31/8/2024,20.48,5,Research,3,Idea Drafted,TRUE,2.5
SESSION04250,High School,Biology,11/10/2024,6.58,2,Studying,5,Assignment Completed,FALSE,5
SESSION04251,High School,Engineering,26/3/2025,18.62,5,Coding,4,Confused,FALSE,4.7
SESSION04252,Undergraduate,Engineering,1/8/2024,36.95,12,Studying,4,Idea Drafted,FALSE,3.8
SESSION04253,Undergraduate,Biology,29/7/2024,6.39,1,Homework Help,3,Confused,FALSE,2.7
SESSION04254,High School,Math,15/11/2024,16.31,5,Studying,3,Confused,FALSE,2.6
SESSION04255,Undergraduate,Computer Science,12/6/2025,10.53,2,Writing,5,Assignment Completed,FALSE,4.1
SESSION04256,High School,Engineering,20/5/2025,24.5,5,Homework Help,2,Idea Drafted,TRUE,1.8
SESSION04257,High School,Math,5/1/2025,6.06,2,Writing,2,Idea Drafted,TRUE,2.3
SESSION04258,High School,Math,6/5/2025,24.06,9,Studying,4,Idea Drafted,TRUE,4.7
SESSION04259,Graduate,Math,29/9/2024,16.8,5,Writing,3,Idea Drafted,TRUE,2.2
SESSION04260,High School,Business,17/1/2025,27.24,9,Studying,3,Idea Drafted,TRUE,2.6
SESSION04261,Undergraduate,Biology,29/4/2025,15.25,6,Homework Help,2,Confused,TRUE,2.4
SESSION04262,Graduate,Computer Science,10/1/2025,86.97,23,Homework Help,4,Assignment Completed,TRUE,4.4
SESSION04263,Undergraduate,Computer Science,27/2/2025,16.25,3,Coding,3,Assignment Completed,TRUE,2.7
SESSION04264,Undergraduate,Business,21/11/2024,4.98,1,Coding,3,Assignment Completed,TRUE,3.2
SESSION04265,Undergraduate,History,17/7/2024,26.42,11,Writing,4,Assignment Completed,TRUE,5
SESSION04266,High School,Biology,26/6/2024,7.78,1,Writing,4,Assignment Completed,TRUE,3.8
SESSION04267,Graduate,Engineering,15/4/2025,27.06,12,Writing,5,Idea Drafted,FALSE,5
SESSION04268,Undergraduate,Math,10/6/2025,23.06,8,Coding,5,Assignment Completed,FALSE,5
SESSION04269,High School,Business,18/1/2025,22.2,5,Coding,3,Assignment Completed,TRUE,3.7
SESSION04270,Graduate,Computer Science,29/6/2024,34.88,16,Coding,4,Confused,TRUE,4.1
SESSION04271,High School,Biology,5/8/2024,39,17,Writing,4,Assignment Completed,TRUE,5
SESSION04272,Undergraduate,History,25/12/2024,51.98,15,Homework Help,3,Assignment Completed,FALSE,2.8
SESSION04273,Undergraduate,Business,7/2/2025,9.6,3,Research,4,Assignment Completed,FALSE,3.3
SESSION04274,Undergraduate,Engineering,10/1/2025,27.01,5,Homework Help,5,Assignment Completed,FALSE,5
SESSION04275,Undergraduate,Computer Science,24/11/2024,35.72,10,Coding,3,Assignment Completed,TRUE,3.1
SESSION04276,Undergraduate,Computer Science,27/12/2024,20.07,5,Writing,3,Idea Drafted,TRUE,3.4
SESSION04277,High School,Psychology,27/3/2025,21.17,4,Writing,4,Assignment Completed,TRUE,4.4
SESSION04278,Undergraduate,Computer Science,2/1/2025,19.5,8,Writing,1,Idea Drafted,TRUE,1.2
SESSION04279,Undergraduate,Biology,27/1/2025,15.13,5,Coding,4,Assignment Completed,TRUE,3.7
SESSION04280,Undergraduate,Psychology,12/8/2024,14.94,4,Writing,4,Assignment Completed,FALSE,3.5
SESSION04281,Graduate,Psychology,8/9/2024,8.47,2,Coding,3,Idea Drafted,TRUE,4.2
SESSION04282,Undergraduate,History,29/5/2025,14.05,4,Writing,2,Idea Drafted,TRUE,2.2
SESSION04283,Undergraduate,Engineering,24/7/2024,8.13,1,Brainstorming,4,Assignment Completed,FALSE,3.7
SESSION04284,Undergraduate,Business,30/8/2024,7.06,1,Coding,2,Assignment Completed,TRUE,2.4
SESSION04285,Undergraduate,Psychology,3/2/2025,22,4,Writing,2,Confused,FALSE,1.7
SESSION04286,Undergraduate,Computer Science,10/2/2025,0.82,1,Writing,4,Assignment Completed,TRUE,3.4
SESSION04287,High School,Business,1/6/2025,4.53,1,Writing,5,Idea Drafted,FALSE,4.3
SESSION04288,Undergraduate,History,24/6/2025,38.32,16,Writing,3,Assignment Completed,TRUE,2.1
SESSION04289,Undergraduate,Biology,10/11/2024,16.05,3,Homework Help,3,Idea Drafted,FALSE,5
SESSION04290,High School,History,13/12/2024,9.66,2,Writing,4,Assignment Completed,TRUE,5
SESSION04291,Undergraduate,Computer Science,20/6/2025,28.67,7,Coding,4,Assignment Completed,TRUE,4.9
SESSION04292,Undergraduate,Business,25/4/2025,20.9,4,Coding,4,Assignment Completed,TRUE,4.1
SESSION04293,Undergraduate,Business,7/6/2025,5.03,1,Homework Help,3,Assignment Completed,FALSE,2.9
SESSION04294,Undergraduate,Biology,29/6/2024,34.35,11,Studying,5,Idea Drafted,FALSE,4
SESSION04295,Undergraduate,Computer Science,20/6/2025,20.39,6,Homework Help,5,Idea Drafted,TRUE,5
SESSION04296,Undergraduate,Math,1/5/2025,19.65,6,Homework Help,2,Assignment Completed,TRUE,2
SESSION04297,Undergraduate,Computer Science,8/10/2024,3.42,1,Studying,4,Assignment Completed,TRUE,4.2
SESSION04298,Graduate,Biology,14/12/2024,32.96,11,Research,5,Confused,TRUE,5
SESSION04299,Graduate,History,15/8/2024,1.17,1,Homework Help,4,Assignment Completed,TRUE,4.7
SESSION04300,Undergraduate,Business,29/3/2025,10.16,2,Brainstorming,3,Idea Drafted,FALSE,2.2
SESSION04301,Undergraduate,History,29/11/2024,37.88,10,Coding,4,Assignment Completed,TRUE,4.1
SESSION04302,Undergraduate,Biology,27/4/2025,15.53,5,Studying,2,Gave Up,TRUE,1.8
SESSION04303,Graduate,Biology,4/10/2024,14.83,3,Homework Help,3,Assignment Completed,TRUE,1.2
SESSION04304,Graduate,Psychology,21/5/2025,17.1,4,Homework Help,4,Assignment Completed,TRUE,3.9
SESSION04305,Graduate,Psychology,26/8/2024,15.75,5,Coding,4,Idea Drafted,FALSE,5
SESSION04306,Undergraduate,Computer Science,27/2/2025,25.29,9,Homework Help,5,Assignment Completed,TRUE,4.6
SESSION04307,Undergraduate,Biology,5/5/2025,78.54,23,Writing,4,Assignment Completed,TRUE,4.5
SESSION04308,High School,Engineering,6/12/2024,14.98,3,Writing,2,Idea Drafted,FALSE,2.5
SESSION04309,Graduate,Biology,23/7/2024,18.98,5,Coding,3,Assignment Completed,TRUE,4.1
SESSION04310,Graduate,Biology,20/8/2024,16.13,3,Writing,4,Idea Drafted,TRUE,4
SESSION04311,High School,Business,3/4/2025,51.28,12,Homework Help,4,Assignment Completed,FALSE,3.6
SESSION04312,Undergraduate,Engineering,6/8/2024,56.55,13,Homework Help,3,Idea Drafted,TRUE,2.3
SESSION04313,Undergraduate,Business,16/6/2025,13.94,5,Homework Help,4,Assignment Completed,TRUE,3.2
SESSION04314,Undergraduate,Psychology,26/8/2024,8.93,3,Writing,3,Idea Drafted,FALSE,3.2
SESSION04315,Undergraduate,Engineering,14/7/2024,33.13,12,Studying,3,Idea Drafted,TRUE,3.3
SESSION04316,Undergraduate,Computer Science,11/9/2024,4.45,1,Writing,3,Assignment Completed,TRUE,3.1
SESSION04317,High School,Business,15/1/2025,6.21,1,Studying,4,Assignment Completed,TRUE,4
SESSION04318,Graduate,Computer Science,29/9/2024,27.78,9,Studying,4,Idea Drafted,TRUE,3.4
SESSION04319,Graduate,History,20/9/2024,43.34,18,Coding,2,Gave Up,TRUE,1.1
SESSION04320,Undergraduate,Business,5/4/2025,14.8,5,Writing,4,Idea Drafted,FALSE,3.8
SESSION04321,Undergraduate,Business,15/4/2025,57.76,17,Studying,5,Assignment Completed,TRUE,4
SESSION04322,High School,Math,2/6/2025,15.58,4,Homework Help,3,Assignment Completed,TRUE,3.2
SESSION04323,High School,Math,26/12/2024,12.57,3,Studying,4,Idea Drafted,TRUE,4.7
SESSION04324,High School,Computer Science,3/11/2024,19,4,Writing,3,Idea Drafted,TRUE,2.6
SESSION04325,Undergraduate,History,20/9/2024,12.82,2,Writing,5,Assignment Completed,TRUE,5
SESSION04326,High School,Psychology,8/12/2024,14.21,2,Studying,5,Assignment Completed,TRUE,5
SESSION04327,High School,Computer Science,5/11/2024,2.42,1,Homework Help,3,Assignment Completed,FALSE,2.2
SESSION04328,High School,Psychology,21/3/2025,30.38,11,Coding,3,Idea Drafted,TRUE,2.5
SESSION04329,Graduate,Engineering,7/2/2025,10.02,3,Studying,2,Assignment Completed,TRUE,3.1
SESSION04330,Undergraduate,Math,3/4/2025,48.17,22,Writing,4,Idea Drafted,FALSE,4.9
SESSION04331,Undergraduate,Biology,20/11/2024,2.88,1,Brainstorming,2,Assignment Completed,TRUE,1.5
SESSION04332,Undergraduate,Math,26/5/2025,35.85,11,Homework Help,3,Assignment Completed,FALSE,2.9
SESSION04333,Undergraduate,Math,12/4/2025,10.94,4,Writing,2,Idea Drafted,FALSE,1.7
SESSION04334,Undergraduate,Psychology,16/1/2025,35.68,12,Homework Help,5,Assignment Completed,TRUE,5
SESSION04335,Undergraduate,Psychology,12/7/2024,2.68,1,Writing,3,Assignment Completed,FALSE,2.3
SESSION04336,High School,History,20/12/2024,8.06,3,Writing,4,Assignment Completed,TRUE,3.2
SESSION04337,High School,History,25/1/2025,19.99,5,Homework Help,3,Assignment Completed,TRUE,3.2
SESSION04338,Undergraduate,Computer Science,7/11/2024,10.57,2,Brainstorming,4,Assignment Completed,TRUE,4.3
SESSION04339,Undergraduate,Math,8/5/2025,14.96,4,Writing,3,Assignment Completed,FALSE,3
SESSION04340,Undergraduate,Computer Science,25/2/2025,9.18,4,Homework Help,4,Assignment Completed,TRUE,4.5
SESSION04341,Undergraduate,Math,28/8/2024,15.93,3,Studying,4,Idea Drafted,TRUE,3.1
SESSION04342,Undergraduate,Business,14/11/2024,48.74,16,Writing,3,Assignment Completed,TRUE,3.1
SESSION04343,Undergraduate,Engineering,4/10/2024,12.33,3,Writing,5,Confused,FALSE,3.8
SESSION04344,High School,Psychology,9/1/2025,54.35,13,Writing,3,Assignment Completed,TRUE,2.9
SESSION04345,Undergraduate,Engineering,30/8/2024,27.21,8,Homework Help,5,Assignment Completed,TRUE,3.9
SESSION04346,Graduate,Math,22/10/2024,24.27,8,Homework Help,3,Confused,FALSE,3.6
SESSION04347,Graduate,Math,12/8/2024,21.32,4,Writing,3,Idea Drafted,TRUE,2.9
SESSION04348,Undergraduate,Business,10/8/2024,7.33,2,Coding,2,Assignment Completed,FALSE,1
SESSION04349,Undergraduate,Business,11/3/2025,73.03,21,Brainstorming,3,Idea Drafted,TRUE,2.9
SESSION04350,High School,Computer Science,26/1/2025,16.47,7,Writing,3,Assignment Completed,TRUE,2.8
SESSION04351,Undergraduate,Business,20/3/2025,2.72,1,Homework Help,4,Assignment Completed,FALSE,3.4
SESSION04352,Undergraduate,Business,11/4/2025,13.5,2,Coding,4,Assignment Completed,TRUE,4.5
SESSION04353,Undergraduate,Business,22/9/2024,5.62,1,Coding,4,Assignment Completed,FALSE,4.2
SESSION04354,Graduate,Math,5/1/2025,16.68,7,Studying,2,Assignment Completed,TRUE,2.1
SESSION04355,Undergraduate,Engineering,27/10/2024,29.72,8,Studying,3,Assignment Completed,TRUE,2.8
SESSION04356,High School,Psychology,31/5/2025,24.17,9,Studying,5,Idea Drafted,TRUE,5
SESSION04357,Undergraduate,History,30/9/2024,33.4,14,Writing,2,Assignment Completed,TRUE,2.7
SESSION04358,Graduate,Math,11/11/2024,14.54,3,Writing,3,Assignment Completed,FALSE,2.4
SESSION04359,Undergraduate,History,29/4/2025,17.97,3,Homework Help,4,Confused,TRUE,4.7
SESSION04360,Graduate,History,12/4/2025,55.6,14,Coding,3,Confused,FALSE,2.9
SESSION04361,Undergraduate,Engineering,6/10/2024,7.27,3,Studying,5,Idea Drafted,TRUE,4.4
SESSION04362,Undergraduate,Business,12/7/2024,64.54,16,Brainstorming,4,Idea Drafted,FALSE,5
SESSION04363,Graduate,Biology,6/7/2024,51.18,16,Coding,2,Idea Drafted,TRUE,1.7
SESSION04364,Graduate,Psychology,13/3/2025,16.85,4,Writing,4,Assignment Completed,FALSE,4.1
SESSION04365,Undergraduate,Biology,7/12/2024,14.54,3,Writing,4,Idea Drafted,TRUE,4.6
SESSION04366,Undergraduate,History,30/9/2024,10.17,3,Studying,4,Confused,TRUE,3.8
SESSION04367,Undergraduate,Biology,20/10/2024,23.07,7,Writing,4,Assignment Completed,TRUE,3.6
SESSION04368,Graduate,Engineering,4/3/2025,14.47,4,Studying,4,Confused,FALSE,4.9
SESSION04369,Undergraduate,Math,13/11/2024,34.45,9,Research,3,Assignment Completed,TRUE,2.6
SESSION04370,Undergraduate,History,12/10/2024,20.92,6,Coding,4,Assignment Completed,TRUE,4.8
SESSION04371,High School,Biology,4/3/2025,18.28,4,Writing,3,Gave Up,FALSE,1.4
SESSION04372,Undergraduate,Psychology,22/12/2024,7.22,1,Writing,3,Assignment Completed,TRUE,3.4
SESSION04373,Undergraduate,Math,2/11/2024,49.77,12,Brainstorming,2,Gave Up,FALSE,2.4
SESSION04374,Undergraduate,Business,7/4/2025,42.28,19,Brainstorming,3,Idea Drafted,FALSE,3.1
SESSION04375,Graduate,Biology,19/8/2024,17.89,4,Research,4,Idea Drafted,TRUE,3.7
SESSION04376,Undergraduate,Biology,27/5/2025,16.86,5,Writing,3,Assignment Completed,TRUE,2.3
SESSION04377,Undergraduate,Psychology,8/9/2024,36.94,13,Studying,2,Gave Up,TRUE,3.1
SESSION04378,Undergraduate,Math,18/5/2025,3.69,1,Coding,5,Assignment Completed,FALSE,4.9
SESSION04379,Undergraduate,History,31/5/2025,21.74,5,Coding,4,Assignment Completed,TRUE,4
SESSION04380,Graduate,Engineering,23/7/2024,15.8,3,Writing,3,Idea Drafted,TRUE,1
SESSION04381,Undergraduate,History,6/8/2024,45.19,9,Studying,4,Assignment Completed,TRUE,2.6
SESSION04382,Undergraduate,Math,17/8/2024,2.99,1,Writing,2,Idea Drafted,FALSE,1.4
SESSION04383,Undergraduate,Psychology,7/9/2024,2.71,1,Studying,4,Idea Drafted,FALSE,3.3
SESSION04384,High School,Business,22/8/2024,40.65,12,Coding,2,Idea Drafted,TRUE,1.9
SESSION04385,Undergraduate,Math,21/6/2025,6.22,2,Homework Help,1,Confused,FALSE,1
SESSION04386,Undergraduate,Math,27/3/2025,32.54,7,Homework Help,2,Idea Drafted,TRUE,1.6
SESSION04387,Undergraduate,Business,14/12/2024,53.89,14,Writing,4,Gave Up,TRUE,3.9
SESSION04388,Graduate,Biology,12/10/2024,3.32,1,Studying,3,Assignment Completed,FALSE,3.5
SESSION04389,Undergraduate,Biology,18/4/2025,24.46,6,Homework Help,3,Confused,FALSE,2.8
SESSION04390,Undergraduate,Engineering,18/1/2025,9.02,3,Writing,3,Idea Drafted,FALSE,2.9
